,org_id,endpoint_id,status,current,date_time,Churn_status
12458,160090,74302359,3,1,2017-12-02,Churned
8192,160090,74302361,3,1,2017-12-02,Churned
9259,160090,74302372,3,1,2017-12-02,Churned
4979,160090,74302373,3,1,2017-12-02,Churned
2346,160090,74302374,3,1,2017-12-02,Churned
8193,160090,74307283,3,1,2017-12-02,Churned
4980,160090,74307285,3,1,2017-12-02,Churned
11731,160090,74307287,3,1,2017-12-02,Churned
81153,160090,74307294,3,1,2017-12-02,Churned
12121,160090,74307295,3,1,2017-12-02,Churned
6511,160090,74307297,3,1,2017-12-02,Churned
2347,160090,74307304,3,1,2017-12-02,Churned
9786,160090,74307309,3,1,2017-12-02,Churned
12459,160090,74307314,3,1,2017-12-02,Churned
6898,160090,74314282,3,1,2017-12-02,Churned
6512,160090,74314294,3,1,2017-12-02,Churned
12122,160090,74314296,3,1,2017-12-02,Churned
81131,160090,74314303,3,1,2017-12-02,Churned
6513,160090,74314304,3,1,2017-12-02,Churned
9787,160090,74314306,3,1,2017-12-02,Churned
10192,160090,74314312,3,1,2017-12-02,Churned
6899,160090,74314313,3,1,2017-12-02,Churned
9513,160090,74314317,3,1,2017-12-02,Churned
2348,160090,74314325,3,1,2017-12-02,Churned
12123,160090,74314327,3,1,2017-12-02,Churned
9514,160090,74314334,3,1,2017-12-02,Churned
12460,160090,74314335,3,1,2017-12-02,Churned
2349,160090,74314348,3,1,2017-12-02,Churned
13979,160090,74314352,3,1,2017-12-02,Churned
4981,160090,74314355,3,1,2017-12-02,Churned
10193,160090,74314356,3,1,2017-12-02,Churned
6514,160090,74319377,3,1,2017-12-02,Churned
13208,160090,74319385,3,1,2017-12-02,Churned
10194,160090,74319393,3,1,2017-12-02,Churned
12461,160090,74319395,3,1,2017-12-02,Churned
2350,160090,74319398,3,1,2017-12-02,Churned
4982,160090,74319404,3,1,2017-12-02,Churned
15705,160090,74324374,3,1,2017-12-02,Churned
13980,160090,74324402,3,1,2017-12-02,Churned
12462,160090,74324403,3,1,2017-12-02,Churned
2351,160090,74324409,3,1,2017-12-02,Churned
970,160090,74324422,3,1,2017-12-02,Churned
9515,160090,74324428,3,1,2017-12-02,Churned
2352,160090,74324443,3,1,2017-12-02,Churned
10195,160090,74324446,3,1,2017-12-02,Churned
6572,160090,74324454,3,1,2017-12-02,Churned
12463,160090,74324456,3,1,2017-12-02,Churned
12124,160090,74324458,3,1,2017-12-02,Churned
4983,160090,74324467,3,1,2017-12-02,Churned
8194,160090,74324475,3,1,2017-12-02,Churned
12464,160090,74324476,3,1,2017-12-02,Churned
4984,160090,74327347,3,1,2017-12-02,Churned
6900,160090,74327348,3,1,2017-12-02,Churned
8195,160090,74327351,3,1,2017-12-02,Churned
2353,160090,74327360,3,1,2017-12-02,Churned
971,160090,74327365,3,1,2017-12-02,Churned
995,160090,74327370,3,1,2017-12-02,Churned
6573,160090,74327372,3,1,2017-12-02,Churned
1925,160090,74327377,3,1,2017-12-02,Churned
1926,160090,74327378,3,1,2017-12-02,Churned
10196,160090,74327381,3,1,2017-12-02,Churned
4985,160090,74327386,3,1,2017-12-02,Churned
6574,160090,74327388,3,1,2017-12-02,Churned
2354,160090,74327394,3,1,2017-12-02,Churned
5568,160090,74327396,3,1,2017-12-02,Churned
972,160090,74327397,3,1,2017-12-02,Churned
973,160090,74327403,3,1,2017-12-02,Churned
13209,160090,74327408,3,1,2017-12-02,Churned
13981,160090,74327409,3,1,2017-12-02,Churned
81068,160090,74327417,3,1,2017-12-02,Churned
8196,160090,74327422,3,1,2017-12-02,Churned
996,160090,74327425,3,1,2017-12-02,Churned
12465,160090,74327428,3,1,2017-12-02,Churned
13210,160090,74327431,3,1,2017-12-02,Churned
1927,160090,74332582,3,1,2017-12-02,Churned
6575,160090,74332583,3,1,2017-12-02,Churned
4986,160090,74332588,3,1,2017-12-02,Churned
12125,160090,74332589,3,1,2017-12-02,Churned
974,160090,74332593,3,1,2017-12-02,Churned
975,160090,74332595,3,1,2017-12-02,Churned
10197,160090,74332598,3,1,2017-12-02,Churned
12466,160090,74332611,3,1,2017-12-02,Churned
10198,160090,74332616,3,1,2017-12-02,Churned
6901,160090,74346472,3,1,2017-12-02,Churned
10199,160090,74346474,3,1,2017-12-02,Churned
5569,160090,74346475,3,1,2017-12-02,Churned
4987,160090,74346477,3,1,2017-12-02,Churned
10200,160090,74346478,3,1,2017-12-02,Churned
12126,160090,74346479,3,1,2017-12-02,Churned
6902,160090,74346481,3,1,2017-12-02,Churned
12467,160090,74346489,3,1,2017-12-02,Churned
9516,160090,74346491,3,1,2017-12-02,Churned
6576,160090,74346493,3,1,2017-12-02,Churned
6577,160090,74346494,3,1,2017-12-02,Churned
2355,160090,74346495,3,1,2017-12-02,Churned
12127,160090,74346497,3,1,2017-12-02,Churned
997,160090,74346499,3,1,2017-12-02,Churned
976,160090,74346504,3,1,2017-12-02,Churned
12128,160090,74346506,3,1,2017-12-02,Churned
2356,160090,74346509,3,1,2017-12-02,Churned
5570,160090,74346512,3,1,2017-12-02,Churned
2357,160090,74346514,3,1,2017-12-02,Churned
81099,160090,74346517,3,1,2017-12-02,Churned
998,160090,74346519,3,1,2017-12-02,Churned
2382,160090,74346521,3,1,2017-12-02,Churned
977,160090,74346522,3,1,2017-12-02,Churned
4988,160090,74346529,3,1,2017-12-02,Churned
6903,160090,74346533,3,1,2017-12-02,Churned
8197,160090,74346536,3,1,2017-12-02,Churned
2383,160090,74346538,3,1,2017-12-02,Churned
1928,160090,74346542,3,1,2017-12-02,Churned
15706,160090,74346545,3,1,2017-12-02,Churned
10201,160090,74346546,3,1,2017-12-02,Churned
10202,160090,74346552,3,1,2017-12-02,Churned
9517,160090,74346553,3,1,2017-12-02,Churned
978,160090,74353001,3,1,2017-12-02,Churned
4989,160090,74353002,3,1,2017-12-02,Churned
9518,160090,74353011,3,1,2017-12-02,Churned
999,160090,74353012,3,1,2017-12-02,Churned
1137,160090,74353014,3,1,2017-12-02,Churned
2384,160090,74353015,3,1,2017-12-02,Churned
12129,160090,74353024,3,1,2017-12-02,Churned
2385,160090,74358522,3,1,2017-12-02,Churned
6578,160090,74358537,3,1,2017-12-02,Churned
2386,160090,74358538,3,1,2017-12-02,Churned
5571,160090,74358543,3,1,2017-12-02,Churned
2387,160090,74358544,3,1,2017-12-02,Churned
6904,160090,74358547,3,1,2017-12-02,Churned
5572,160090,74358550,3,1,2017-12-02,Churned
1138,160090,74358566,3,1,2017-12-02,Churned
8198,160090,74358570,3,1,2017-12-02,Churned
9519,160090,74358586,3,1,2017-12-02,Churned
2388,160090,74358604,3,1,2017-12-02,Churned
6579,160090,74358611,3,1,2017-12-02,Churned
6905,160090,74358618,3,1,2017-12-02,Churned
5573,160090,74358621,3,1,2017-12-02,Churned
4990,160090,74365304,3,1,2017-12-02,Churned
4991,160090,74365315,3,1,2017-12-02,Churned
1000,160090,74365320,3,1,2017-12-02,Churned
1001,160090,74365321,3,1,2017-12-02,Churned
6906,160090,74365322,3,1,2017-12-02,Churned
1139,160090,74365326,3,1,2017-12-02,Churned
1002,160090,74365330,3,1,2017-12-02,Churned
13982,160090,74365331,3,1,2017-12-02,Churned
10203,160090,74365332,3,1,2017-12-02,Churned
1929,160090,74365335,3,1,2017-12-02,Churned
2389,160090,74365343,3,1,2017-12-02,Churned
4992,160090,74365347,3,1,2017-12-02,Churned
1003,160090,74365348,3,1,2017-12-02,Churned
12468,160090,74365349,3,1,2017-12-02,Churned
6580,160090,74365350,3,1,2017-12-02,Churned
12469,160090,74365357,3,1,2017-12-02,Churned
1004,160090,74365364,3,1,2017-12-02,Churned
2390,160090,74365367,3,1,2017-12-02,Churned
9520,160090,74365368,3,1,2017-12-02,Churned
67804,160090,74365370,4,0,2018-07-23,Not Churned
9521,160090,74365372,3,1,2017-12-02,Churned
12130,160090,74365374,3,1,2017-12-02,Churned
1032,160090,74365377,3,1,2017-12-02,Churned
1033,160090,74365378,3,1,2017-12-02,Churned
8199,160090,74365382,3,1,2017-12-02,Churned
12131,160090,74365384,3,1,2017-12-02,Churned
9522,160090,74365391,3,1,2017-12-02,Churned
10204,160090,74365393,3,1,2017-12-02,Churned
12597,160090,74370651,3,1,2018-02-13,Churned
1034,160090,74370655,3,1,2017-12-02,Churned
8200,160090,74370672,3,1,2017-12-02,Churned
1140,160090,74370675,3,1,2017-12-02,Churned
6907,160090,74370677,3,1,2017-12-02,Churned
5575,160090,74370684,3,1,2017-12-02,Churned
1141,160090,74370689,3,1,2017-12-02,Churned
12712,160090,74370690,3,1,2017-12-02,Churned
6582,160090,74370691,3,1,2017-12-02,Churned
2391,160090,74375425,3,1,2017-12-02,Churned
13983,160090,74375429,3,1,2017-12-02,Churned
4993,160090,74375438,3,1,2017-12-02,Churned
15707,160090,74375446,3,1,2017-12-02,Churned
6583,160090,74375457,3,1,2017-12-02,Churned
9525,160090,74381387,3,1,2017-12-02,Churned
8201,160090,74381388,3,1,2017-12-02,Churned
8202,160090,74381389,3,1,2017-12-02,Churned
10205,160090,74381391,3,1,2017-12-02,Churned
9526,160090,74381393,3,1,2017-12-02,Churned
8203,160090,74381395,3,1,2017-12-02,Churned
9527,160090,74381399,3,1,2017-12-02,Churned
9528,160090,74381404,3,1,2017-12-02,Churned
2392,160090,74381405,3,1,2017-12-02,Churned
12132,160090,74381406,3,1,2017-12-02,Churned
15708,160090,74381407,3,1,2017-12-02,Churned
10206,160090,74381413,3,1,2017-12-02,Churned
8204,160090,74381415,3,1,2017-12-02,Churned
4994,160090,74381417,3,1,2017-12-02,Churned
1142,160090,74381418,3,1,2017-12-02,Churned
2393,160090,74381429,3,1,2017-12-02,Churned
9529,160090,74381431,3,1,2017-12-02,Churned
5576,160090,74381434,3,1,2017-12-02,Churned
6908,160090,74381437,3,1,2017-12-02,Churned
6909,160090,74381451,3,1,2017-12-02,Churned
9530,160090,74381453,3,1,2017-12-02,Churned
4996,160090,74381456,3,1,2017-12-02,Churned
7958,160090,74381462,3,1,2018-01-13,Churned
2394,160090,74381463,3,1,2017-12-02,Churned
1035,160090,74381465,3,1,2017-12-02,Churned
1036,160090,74386439,3,1,2017-12-02,Churned
2395,160090,74386445,3,1,2017-12-02,Churned
6910,160090,74386447,3,1,2017-12-02,Churned
9531,160090,74386448,3,1,2017-12-02,Churned
8205,160090,74386458,3,1,2017-12-02,Churned
12713,160090,74386466,3,1,2017-12-02,Churned
10207,160090,74386471,3,1,2017-12-02,Churned
12133,160090,74391883,3,1,2017-12-02,Churned
2396,160090,74391907,3,1,2017-12-02,Churned
8206,160090,74391913,3,1,2017-12-02,Churned
10208,160090,74391941,3,1,2017-12-02,Churned
6911,160090,74391947,3,1,2017-12-02,Churned
1143,160090,74395305,3,1,2017-12-02,Churned
13984,160090,74395306,3,1,2017-12-02,Churned
13985,160090,74395307,3,1,2017-12-02,Churned
1144,160090,74395311,3,1,2017-12-02,Churned
2398,160090,74395314,3,1,2017-12-02,Churned
1037,160090,74395319,3,1,2017-12-02,Churned
1930,160090,74395322,3,1,2017-12-02,Churned
6584,160090,74395324,3,1,2017-12-02,Churned
1145,160090,74395328,3,1,2017-12-02,Churned
5155,160090,74395331,3,1,2017-12-02,Churned
2399,160090,74395332,3,1,2017-12-02,Churned
81069,160090,74395333,3,1,2017-12-02,Churned
14146,160090,74395335,3,1,2017-12-02,Churned
5156,160090,74395336,3,1,2017-12-02,Churned
5577,160090,74395344,3,1,2017-12-02,Churned
10209,160090,74395345,3,1,2017-12-02,Churned
1038,160090,74395346,3,1,2017-12-02,Churned
2400,160090,74395347,3,1,2017-12-02,Churned
5578,160090,74395350,3,1,2017-12-02,Churned
12134,160090,74395354,3,1,2017-12-02,Churned
8207,160090,74395356,3,1,2017-12-02,Churned
1146,160090,74395365,3,1,2017-12-02,Churned
1039,160090,74395367,3,1,2017-12-02,Churned
1931,160090,74395370,3,1,2017-12-02,Churned
10210,160090,74395372,3,1,2017-12-02,Churned
5157,160090,74401330,3,1,2017-12-02,Churned
6912,160090,74401339,3,1,2017-12-02,Churned
6977,160090,74401340,3,1,2017-12-02,Churned
10211,160090,74401342,3,1,2017-12-02,Churned
12714,160090,74401346,3,1,2017-12-02,Churned
6585,160090,74401349,3,1,2017-12-02,Churned
1147,160090,74401352,3,1,2017-12-02,Churned
6586,160090,74401355,3,1,2017-12-02,Churned
8208,160090,74407298,3,1,2017-12-02,Churned
15709,160090,74407301,3,1,2017-12-02,Churned
1148,160090,74407308,3,1,2017-12-02,Churned
8209,160090,74415462,3,1,2017-12-02,Churned
12135,160090,74415464,3,1,2017-12-02,Churned
6587,160090,74415466,3,1,2017-12-02,Churned
6588,160090,74415468,3,1,2017-12-02,Churned
6978,160090,74415469,3,1,2017-12-02,Churned
6979,160090,74415470,3,1,2017-12-02,Churned
5828,160090,74415473,3,1,2017-12-02,Churned
6980,160090,74415475,3,1,2017-12-02,Churned
5158,160090,74415481,3,1,2017-12-02,Churned
5829,160090,74415482,3,1,2017-12-02,Churned
2401,160090,74415483,3,1,2017-12-02,Churned
9532,160090,74415489,3,1,2017-12-02,Churned
15549,160090,74415491,3,1,2018-01-30,Churned
12715,160090,74415493,3,1,2017-12-02,Churned
10212,160090,74415497,3,1,2017-12-02,Churned
10213,160090,74415499,3,1,2017-12-02,Churned
12136,160090,74415503,3,1,2017-12-02,Churned
6981,160090,74415508,3,1,2017-12-02,Churned
9533,160090,74415511,3,1,2017-12-02,Churned
12716,160090,74415513,3,1,2017-12-02,Churned
1149,160090,74415514,3,1,2017-12-02,Churned
8037,160090,74415515,3,1,2017-12-26,Churned
15710,160090,74415518,3,1,2017-12-02,Churned
10214,160090,74415521,3,1,2017-12-02,Churned
13211,160090,74415525,3,1,2017-12-02,Churned
10215,160090,74415530,3,1,2017-12-02,Churned
1040,160090,74415536,3,1,2017-12-02,Churned
8210,160090,74423487,3,1,2017-12-02,Churned
2402,160090,74423489,3,1,2017-12-02,Churned
12717,160090,74423491,3,1,2017-12-02,Churned
5160,160090,74423493,3,1,2017-12-02,Churned
6589,160090,74423494,3,1,2017-12-02,Churned
1041,160090,74423499,3,1,2017-12-02,Churned
2403,160090,74423501,3,1,2017-12-02,Churned
6590,160090,74423503,3,1,2017-12-02,Churned
10216,160090,74423508,3,1,2017-12-02,Churned
5161,160090,74423509,3,1,2017-12-02,Churned
13212,160090,74423514,3,1,2017-12-02,Churned
6591,160090,74423517,3,1,2017-12-02,Churned
12137,160090,74423518,3,1,2017-12-02,Churned
9534,160090,74423520,3,1,2017-12-02,Churned
10217,160090,74423523,3,1,2017-12-02,Churned
12718,160090,74431394,3,1,2017-12-02,Churned
14147,160090,74431403,3,1,2017-12-02,Churned
15711,160090,74431410,3,1,2017-12-02,Churned
12138,160090,74431417,3,1,2017-12-02,Churned
6592,160090,74431420,3,1,2017-12-02,Churned
14148,160090,74431425,3,1,2017-12-02,Churned
6982,160090,74431435,3,1,2017-12-02,Churned
12139,160090,74431437,3,1,2017-12-02,Churned
6593,160090,74431438,3,1,2017-12-02,Churned
12719,160090,74431445,3,1,2017-12-02,Churned
9535,160090,74431447,3,1,2017-12-02,Churned
67805,160090,74431453,4,0,2018-07-23,Not Churned
12141,160090,74431455,3,1,2017-12-02,Churned
1933,160090,74431474,3,1,2017-12-02,Churned
8211,160090,74431479,3,1,2017-12-02,Churned
18255,160090,74435563,3,1,2018-05-10,Churned
8266,160090,74435691,3,1,2017-12-02,Churned
1042,160090,74440363,3,1,2017-12-02,Churned
10622,160090,74440365,4,0,2017-12-11,Not Churned
8267,160090,74440368,3,1,2017-12-02,Churned
5162,160090,74440374,3,1,2017-12-02,Churned
6983,160090,74440375,3,1,2017-12-02,Churned
1150,160090,74440377,3,1,2017-12-02,Churned
8268,160090,74440380,3,1,2017-12-02,Churned
1043,160090,74440381,3,1,2017-12-02,Churned
10218,160090,74440382,3,1,2017-12-02,Churned
1044,160090,74440383,3,1,2017-12-02,Churned
12142,160090,74440384,3,1,2017-12-02,Churned
12143,160090,74440385,3,1,2017-12-02,Churned
6595,160090,74440386,3,1,2017-12-02,Churned
6596,160090,74440387,3,1,2017-12-02,Churned
8269,160090,74440389,3,1,2017-12-02,Churned
1045,160090,74440391,3,1,2017-12-02,Churned
14149,160090,74440392,3,1,2017-12-02,Churned
5163,160090,74440393,3,1,2017-12-02,Churned
9536,160090,74440394,3,1,2017-12-02,Churned
10408,160090,74440403,3,1,2017-12-02,Churned
6597,160090,74440405,3,1,2017-12-02,Churned
12144,160090,74440406,3,1,2017-12-02,Churned
12720,160090,74440407,3,1,2017-12-02,Churned
5164,160090,74440408,3,1,2017-12-02,Churned
1046,160090,74440409,3,1,2017-12-02,Churned
1151,160090,74440410,3,1,2017-12-02,Churned
1047,160090,74440411,3,1,2017-12-02,Churned
6598,160090,74440412,3,1,2017-12-02,Churned
1048,160090,74440414,3,1,2017-12-02,Churned
8270,160090,74440415,3,1,2017-12-02,Churned
5165,160090,74440417,3,1,2017-12-02,Churned
5830,160090,74440418,3,1,2017-12-02,Churned
1049,160090,74440425,3,1,2017-12-02,Churned
9537,160090,74440434,3,1,2017-12-02,Churned
5831,160090,74440437,3,1,2017-12-02,Churned
9538,160090,74440439,3,1,2017-12-02,Churned
12145,160090,74440440,3,1,2017-12-02,Churned
14150,160090,74440446,3,1,2017-12-02,Churned
5832,160090,74440449,3,1,2017-12-02,Churned
8271,160090,74449045,3,1,2017-12-02,Churned
12146,160090,74449046,3,1,2017-12-02,Churned
2404,160090,74449052,3,1,2017-12-02,Churned
9539,160090,74449058,3,1,2017-12-02,Churned
5166,160090,74449060,3,1,2017-12-02,Churned
2405,160090,74449061,3,1,2017-12-02,Churned
2406,160090,74449063,3,1,2017-12-02,Churned
12147,160090,74449067,3,1,2017-12-02,Churned
9788,160090,74449068,3,1,2017-12-02,Churned
10409,160090,74449071,3,1,2017-12-02,Churned
2407,160090,74449079,3,1,2017-12-02,Churned
6984,160090,74460027,3,1,2017-12-02,Churned
13213,160090,74460028,3,1,2017-12-02,Churned
9789,160090,74460033,3,1,2017-12-02,Churned
2408,160090,74460035,3,1,2017-12-02,Churned
6599,160090,74460036,3,1,2017-12-02,Churned
1934,160090,74460038,3,1,2017-12-02,Churned
1152,160090,74460039,3,1,2017-12-02,Churned
9790,160090,74460041,3,1,2017-12-02,Churned
15712,160090,74460044,3,1,2017-12-02,Churned
13214,160090,74460049,3,1,2017-12-02,Churned
5167,160090,74460052,3,1,2017-12-02,Churned
9791,160090,74460053,3,1,2017-12-02,Churned
1050,160090,74460057,3,1,2017-12-02,Churned
2017,160090,74460058,3,1,2017-12-02,Churned
2451,160090,74460060,3,1,2017-12-02,Churned
6600,160090,74460061,3,1,2017-12-02,Churned
6601,160090,74460067,3,1,2017-12-02,Churned
2452,160090,74460068,3,1,2017-12-02,Churned
2453,160090,74460069,3,1,2017-12-02,Churned
5833,160090,74460070,3,1,2017-12-02,Churned
13215,160090,74460075,3,1,2017-12-02,Churned
2454,160090,74460076,3,1,2017-12-02,Churned
5168,160090,74460082,3,1,2017-12-02,Churned
14151,160090,74460084,3,1,2017-12-02,Churned
13216,160090,74460086,3,1,2017-12-02,Churned
5834,160090,74460087,3,1,2017-12-02,Churned
2455,160090,74460089,3,1,2017-12-02,Churned
2456,160090,74460092,3,1,2017-12-02,Churned
1051,160090,74460094,3,1,2017-12-02,Churned
6985,160090,74460098,3,1,2017-12-02,Churned
5835,160090,74460100,3,1,2017-12-02,Churned
6986,160090,74472003,3,1,2017-12-02,Churned
9792,160090,74472026,3,1,2017-12-02,Churned
13217,160090,74472030,3,1,2017-12-02,Churned
12273,160090,74472036,3,1,2017-12-02,Churned
81102,160090,74472046,3,1,2017-12-02,Churned
15931,160090,74472047,3,1,2017-12-02,Churned
12274,160090,74472051,3,1,2017-12-02,Churned
2457,160090,74472056,3,1,2017-12-02,Churned
14152,160090,74472058,3,1,2017-12-02,Churned
12275,160090,74472064,3,1,2017-12-02,Churned
1052,160090,74472065,3,1,2017-12-02,Churned
1053,160090,74472080,3,1,2017-12-02,Churned
6987,160090,74472091,3,1,2017-12-02,Churned
81162,160090,74475394,3,1,2017-12-02,Churned
1153,160090,74475395,3,1,2017-12-02,Churned
1054,160090,74475396,3,1,2017-12-02,Churned
1154,160090,74475397,3,1,2017-12-02,Churned
10410,160090,74475400,3,1,2017-12-02,Churned
13218,160090,74475401,3,1,2017-12-02,Churned
9793,160090,74475403,3,1,2017-12-02,Churned
14153,160090,74475409,3,1,2017-12-02,Churned
8272,160090,74475412,3,1,2017-12-02,Churned
1155,160090,74475416,3,1,2017-12-02,Churned
5836,160090,74475417,3,1,2017-12-02,Churned
1156,160090,74475419,3,1,2017-12-02,Churned
1055,160090,74475420,3,1,2017-12-02,Churned
5169,160090,74475421,3,1,2017-12-02,Churned
9794,160090,74475422,3,1,2017-12-02,Churned
10411,160090,74475426,3,1,2017-12-02,Churned
12721,160090,74475429,3,1,2017-12-02,Churned
1056,160090,74475430,3,1,2017-12-02,Churned
10412,160090,74475431,3,1,2017-12-02,Churned
15932,160090,74475432,3,1,2017-12-02,Churned
10413,160090,74475435,3,1,2017-12-02,Churned
9795,160090,74475436,3,1,2017-12-02,Churned
12276,160090,74475438,3,1,2017-12-02,Churned
6988,160090,74475442,3,1,2017-12-02,Churned
2458,160090,74475443,3,1,2017-12-02,Churned
1057,160090,74475445,3,1,2017-12-02,Churned
5170,160090,74475447,3,1,2017-12-02,Churned
6989,160090,74475449,3,1,2017-12-02,Churned
15933,160090,74475451,3,1,2017-12-02,Churned
14154,160090,74475452,3,1,2017-12-02,Churned
1294,160090,74475453,3,1,2017-12-02,Churned
2459,160090,74475454,3,1,2017-12-02,Churned
1157,160090,74475456,3,1,2017-12-02,Churned
6990,160090,74475457,3,1,2017-12-02,Churned
1158,160090,74480526,3,1,2017-12-02,Churned
2460,160090,74480527,3,1,2017-12-02,Churned
12722,160090,74480530,3,1,2017-12-02,Churned
10414,160090,74480535,3,1,2017-12-02,Churned
5837,160090,74480536,3,1,2017-12-02,Churned
12723,160090,74480540,3,1,2017-12-02,Churned
8710,160090,74480552,4,0,2017-12-21,Not Churned
12724,160090,74480554,3,1,2017-12-02,Churned
10415,160090,74480559,3,1,2017-12-02,Churned
6991,160090,74480564,3,1,2017-12-02,Churned
5171,160090,74486298,3,1,2017-12-02,Churned
6602,160090,74486301,3,1,2017-12-02,Churned
1295,160090,74486307,3,1,2017-12-02,Churned
14155,160090,74486312,3,1,2017-12-02,Churned
2461,160090,74486314,3,1,2017-12-02,Churned
8273,160090,74486316,3,1,2017-12-02,Churned
2462,160090,74486318,3,1,2017-12-02,Churned
13219,160090,74486326,3,1,2017-12-02,Churned
12278,160090,74486327,3,1,2017-12-02,Churned
5172,160090,74486329,3,1,2017-12-02,Churned
12725,160090,74486333,3,1,2017-12-02,Churned
9796,160090,74486342,3,1,2017-12-02,Churned
6603,160090,74486344,3,1,2017-12-02,Churned
10416,160090,74486345,3,1,2017-12-02,Churned
2464,160090,74493458,3,1,2017-12-02,Churned
1159,160090,74493461,3,1,2017-12-02,Churned
6604,160090,74493464,3,1,2017-12-02,Churned
1296,160090,74493467,3,1,2017-12-02,Churned
5173,160090,74493469,3,1,2017-12-02,Churned
10417,160090,74493473,3,1,2017-12-02,Churned
81122,160090,74493474,3,1,2017-12-02,Churned
5174,160090,74493476,3,1,2017-12-02,Churned
8274,160090,74493478,3,1,2017-12-02,Churned
9797,160090,74493479,3,1,2017-12-02,Churned
6992,160090,74493480,3,1,2017-12-02,Churned
15934,160090,74493484,3,1,2017-12-02,Churned
2465,160090,74493487,3,1,2017-12-02,Churned
6993,160090,74493489,3,1,2017-12-02,Churned
12279,160090,74493490,3,1,2017-12-02,Churned
9798,160090,74493495,3,1,2017-12-02,Churned
6605,160090,74493496,3,1,2017-12-02,Churned
10418,160090,74493497,3,1,2017-12-02,Churned
1160,160090,74493501,3,1,2017-12-02,Churned
6606,160090,74493502,3,1,2017-12-02,Churned
5838,160090,74493507,3,1,2017-12-02,Churned
2466,160090,74493516,3,1,2017-12-02,Churned
1297,160090,74493519,3,1,2017-12-02,Churned
2467,160090,74493522,3,1,2017-12-02,Churned
1298,160090,74500630,3,1,2017-12-02,Churned
6607,160090,74500632,3,1,2017-12-02,Churned
6994,160090,74500635,3,1,2017-12-02,Churned
12280,160090,74500637,3,1,2017-12-02,Churned
2468,160090,74500642,3,1,2017-12-02,Churned
9799,160090,74500647,3,1,2017-12-02,Churned
18881,160090,74500657,4,0,2018-05-02,Not Churned
8275,160090,74500660,3,1,2017-12-02,Churned
9800,160090,74500662,3,1,2017-12-02,Churned
2469,160090,74500665,3,1,2017-12-02,Churned
13220,160090,74505570,3,1,2017-12-02,Churned
8276,160090,74509493,3,1,2017-12-02,Churned
12281,160090,74509498,3,1,2017-12-02,Churned
2470,160090,74509501,3,1,2017-12-02,Churned
1161,160090,74509503,3,1,2017-12-02,Churned
2471,160090,74509505,3,1,2017-12-02,Churned
12282,160090,74509509,3,1,2017-12-02,Churned
1162,160090,74509510,3,1,2017-12-02,Churned
2472,160090,74509511,3,1,2017-12-02,Churned
14156,160090,74509517,3,1,2017-12-02,Churned
9801,160090,74509520,3,1,2017-12-02,Churned
81132,160090,74509521,3,1,2017-12-02,Churned
8277,160090,74509533,3,1,2017-12-02,Churned
6608,160090,74509534,3,1,2017-12-02,Churned
2473,160090,74509535,3,1,2017-12-02,Churned
15935,160090,74509542,3,1,2017-12-02,Churned
12283,160090,74509548,3,1,2017-12-02,Churned
6995,160090,74509551,3,1,2017-12-02,Churned
6996,160090,74509552,3,1,2017-12-02,Churned
10419,160090,74509554,3,1,2017-12-02,Churned
2474,160090,74509558,3,1,2017-12-02,Churned
1163,160090,74517413,3,1,2017-12-02,Churned
10420,160090,74517414,3,1,2017-12-02,Churned
1299,160090,74517415,3,1,2017-12-02,Churned
9802,160090,74517422,3,1,2017-12-02,Churned
13221,160090,74517424,3,1,2017-12-02,Churned
10421,160090,74517426,3,1,2017-12-02,Churned
10422,160090,74517427,3,1,2017-12-02,Churned
2475,160090,74517428,3,1,2017-12-02,Churned
13222,160090,74517430,3,1,2017-12-02,Churned
13223,160090,74517434,3,1,2017-12-02,Churned
12726,160090,74517438,3,1,2017-12-02,Churned
1242,160090,74517440,3,1,2017-12-02,Churned
15936,160090,74517441,3,1,2017-12-02,Churned
2476,160090,74517442,3,1,2017-12-02,Churned
5175,160090,74517443,3,1,2017-12-02,Churned
1243,160090,74517444,3,1,2017-12-02,Churned
1244,160090,74517449,3,1,2017-12-02,Churned
9803,160090,74517450,3,1,2017-12-02,Churned
15937,160090,74517452,3,1,2017-12-02,Churned
6997,160090,74517454,3,1,2017-12-02,Churned
14157,160090,74517457,3,1,2017-12-02,Churned
12727,160090,74517458,3,1,2017-12-02,Churned
10423,160090,74517463,3,1,2017-12-02,Churned
12728,160090,74517465,3,1,2017-12-02,Churned
10424,160090,74517474,3,1,2017-12-02,Churned
2477,160090,74517475,3,1,2017-12-02,Churned
12729,160090,74525387,3,1,2017-12-02,Churned
9804,160090,74525388,3,1,2017-12-02,Churned
6609,160090,74525392,3,1,2017-12-02,Churned
9805,160090,74525394,3,1,2017-12-02,Churned
1245,160090,74525398,3,1,2017-12-02,Churned
10425,160090,74525399,3,1,2017-12-02,Churned
2518,160090,74525401,3,1,2017-12-02,Churned
2519,160090,74525404,3,1,2017-12-02,Churned
12284,160090,74525410,3,1,2017-12-02,Churned
1300,160090,74525412,3,1,2017-12-02,Churned
2520,160090,74525417,3,1,2017-12-02,Churned
5176,160090,74525422,3,1,2017-12-02,Churned
5177,160090,74525423,3,1,2017-12-02,Churned
10426,160090,74525427,3,1,2017-12-02,Churned
1301,160090,74525428,3,1,2017-12-02,Churned
13224,160090,74525430,3,1,2017-12-02,Churned
